"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"767";"lugal an-ub-da limmu2-ba a-ta2-kal2-szum";"king of the four corners atalkalum";"king of the four corners gududu scribe";"61.478815"
"768";"sza3 mu-kux(DU) nu-i3-da ARAD2-mu maszkim ($ blank space $) 2(disz)";"from the delivery of nuida  aradmu was enforcer  subtotal 2";"deliveries to ara of apisal via akuge sealed documents offerings";"4.196115"
"769";"iti szu-numun mu us2-sa bad3 ba-du3-sze3";"to the month sowing  year after the wall was erected";"month sowing year after the wall was erected";"77.880078"
"770";"u4 2(disz)-sze3 iri-sa12-rigx(|PA.MUNUS.HUB2.DU|){ki}-ta ka da-mi-ma-ma-sze3 ma2 gid2-da";"for 2 workdays from irisagrig to mouth of damimama barge punted";"for 2 workdays to irisagrig barge punted and transfer done for 2 workdays from irisagrig to mouth of dam@@ ima@@ ma barge punted for 2 workdays to umma barge floated";"24.577774"
"771";"szunigin ziz2-bi 1(u) 6(asz) 3(barig) 5(disz) sila3 gur";"total its emmer 16 gur 3 barig 5 sila3";"total its emmer 16 gur 3 barig 5 sila3";"100.000000"
"772";"giri3 ad-da-da 3(ban2) naga si-e3 ku3-bi 4(disz) 1/2(disz) sze";"via addada  3 ban2 of horned alkaliplant  its silver 4 12 grains";"via addada 3 ban2 of horned alkaliplant its silver 4 12 grains";"100.000000"
"773";"mu us2-sa en eridu{ki} ba-hun 2(disz) udu";"year after the highpriestess of eridu was hired  total 2 sheep";"year after the highpriestess of gae was hired usuen";"41.105458"
"774";"iti ezem-an-na mu hu-uh2-nu-ri{ki} ba-hul 4(u) 4(disz) udu";"month festival of an 1th month drehem calendar  year huhnuri was destroyed amarsuen 7  44 sheep";"month festival of an year unuri was destroyed total 4@@ 76 small cattle";"18.975616"
"775";"1/3(disz) ma-na ku3-babbar la2-ia3 su-ga nu-{gesz}kiri6-ke4-ne";"13 mina silver  replaced deficit of the gardeners";"13 mina of agu from ad@@ u";"12.600736"
"776";"u4 n-kam ki ...-x-...-ta ba-zi";"nth day  out of nns account  booked";"the 18th day from intaea did duga accept";"5.522398"
"777";"al-la dub-sar dumu lu2-iri-sag";"alla  scribe  son of luirisag";"alla scribe son of luirisag";"100.000000"
"778";"iti szu-numun-ta 1(asz) 3(barig) 1(ban2) gur";"from month sowing 1 gur 3 barig 1 ban2";"for ever@@ y@@ gal-gal-@@ through the reed and the ox@@ s wide clay";"1.544528"
"779";"ki a-a-mu giri3 e2-e-a-na-ba kiszib3 lugal-iti-da";"with ayamu via eeanaba under seal lugalitida";"from the nether world to the life of the land of idamaraz";"1.693249"
"780";"1(disz) kikken a-ka3-da-ni 1(disz) kikken {d}szara2-za-me";"1 millstone of black basalt for akadani  1 millstone of black basalt for arazame";"1 aworker ara@@ zida 1 diworker luabu they are sons of al@@ lu";"3.764426"
"781";"2(disz) gu4 1(disz) ab2 1(u) 5(disz) udu 2(u) 1(disz) u8";"2 oxen 1 cow  15 rams 21 ewes";"2 oxen 1 ox breeder speckled";"21.649101"
"782";"2(disz) gin2 ki ur-{d}utu-ta szunigin 1(disz) ma-na 1(u) 1(disz) gin2 igi-6(disz)-gal2 2(u) sze ku3";"2 shekels from urutu  total 1 mina 11 16 shekels 2 grains silver";"2 shekels from urutu total 1 mina 11 16 shekels 2 grains silver deficit 1 23 shekels";"74.034180"
"783";"1(asz) gur lu2-giri17-zal 1(asz) gur ur-nigar{gar}";"1 gur lugirizal  1 gur urnigar";"1 gur barley royal measure lugalemae 1 gur barley";"13.485112"
"784";"u4 2(disz)-sze3 i7 lugal-ta ka i7-da-sze3 ma2 gid2-da";"for 2 days from the royal waterway to the mouth of the waterway barge punted";"for 2 days barley threshing and in the boat loaded";"10.180289"
"785";"2(gesz2) 3(u) sar nig2-gul 1(u) 5(disz) sar-ta";"15 sar of pickaxing at 15 sar a day";"2 workdays male laborers 6 workdays male laborers labor of adda@@ tillati";"3.386499"
"786";"1(disz) ur-sukkal gaba-sze3 x 1(disz) lu2-dingir-ra";"1 ursukkal from the frontier   1 ludingira";"1 ursukkal from the frontier 1 ludingira";"100.000000"
"787";"1(disz) sila4 ba-usz2 u4 1(u) 8(disz)-kam";"1 lamb  slaughtered 18th day";"1 lamb slaughtered the 9th day";"32.466792"
"788";"i3-gal2 mu bad3 mar-tu ba-du3";"are here  year the amorite wall was erected";"are here year the amorite wall was erected";"100.000000"
"789";"a-sza3 uku2-nu-ti 1(bur3) 2(esze3) 3(iku) 1/2(iku) 1/4(iku) GAN2 1(u) la2 1/2(disz)-ta";"field ukunuti  1 bur3 2 ee3 3 34 iku surface area at 1 less 12 each";"field ukunuti 1 bur3 2 ee3 3 34 iku surface area at 1 less 12 each";"100.000000"
"790";"e2 {d}en-lil2-ka ki lugal-tur-ta ba-zi";"of the house of enlil  from lugalturs account  has been booked out";"house that is released house inhabi@@ ted by a te@@ nant room for relaxing";"2.839839"
"791";"giri3 lugal-inim-gi-na si gu4 4(disz)-kam da-a-ga szu ba-ti";"via lugalinimgina  horn of 4 oxen  did daaga receive";"via lugalinimgina si of the governor of umma";"10.786826"
"792";"a-sza3 la2-tur ur-e2-mah engar 1(bur3) 2(esze3) 1/4(iku) GAN2 1(u)-ta";"field latur  urema the plowman  1 bur3 2 ee3 14 iku surface area 1 each";"field latur 1 bur3 2 ee3 14 iku surface area at 1 less 1 each";"56.079002"
"793";"a-sza3 du6-gesz-i3-ka 1(esze3) 3(iku) GAN2 8(disz) 1/2(disz)-ta";"field hillockofplantoil  1 ee3 3 iku surface area at 8 12 each";"field hillockofplantoil 1 bur3 surface area at 1 each 1 ee3 1 12 iku surface area at 1 less 1 each";"18.814786"
"794";"ki {d}szul-gi-a-a-mu-ta ba-zi iti masz-da3-gu7 mu sza-asz-ru{ki} ba-hul";"from the account of ulgiayamu booked out  month gazelle feast  year aru was destroyed";"from the depot of the field nin@@ ni@@ ge@@ ri@@ me 1 gur the house nin@@ mar@@ gugal";"4.753622"
"795";"4(u) nu-banda3 erin2 1(u) 6(asz) lu2 sar";"4 manager of the worker troops  16 gardener";"4 manager of the worker troops 16 gardener";"100.000000"
"796";"1(disz) a-gu2-zi dumu-ni-me tug2 geme2-{d}isztaran";"and 1 for aguzi  being her children  textile for gemetaran";"and 1 for gemeninubur being her children 3 mana wool for gemeeila";"22.033597"
"797";"5(asz) 3(barig) 2(ban2) sze-ba gur ki {d}szara2-kam";"5 gur 2 barig 2 ban2 ration barley with arakam";"5 gur 3 barig 2 ban2 ration barley with arakam";"70.710678"
"798";"e2-muhaldim mu-kux(DU) ur-{d}en-gal-du-du giri3 tah-sza-tal ra2-gaba";"for the kitchen  delivery of urengaldudu  via taatal the rider";"the kitchen royal rations 2 turtle she@@ lls their silver 18 grains";"6.772997"
"799";"ku3 i3-ba 1/3(disz) ma-na 7(disz) 1/2(disz) gin2";"the silver equivalent of their oil 13 mana 7 12 shekels";"their silver 12 mana 3 13 shekels";"5.804365"
"800";"ugu2-a ga2-ga2 lu2-{d}utu dumu ba-zi szunigin 4(barig) zi3-sig15";"to be placed on the debit account debit account of luutu son of bazi total 4 barig fine flour";"together with nanna whose land had perished ur joined the lament the good woman to dis@@ qui@@ et the lord concerning his city";"1.958225"
"801";"1(disz) sila4 ensi2 kisz{ki} 1(disz) sila4 bur-ma-ma";"1 lamb governor of kish  1 lamb burmama";"1 lamb governor of kish 1 lamb burmama";"100.000000"
"802";"n 1(disz) udu 1(disz) x a-kal-la x x";"1 sheep 1   akalla";"n 1 ban2 barley fodder of sheep 16th day 3 barig barley bran";"3.673527"
"803";"1(u) gurusz u4 1(disz)-sze3 e2 u3-ma-ni-ta e2-kikken-sze3 sze ga6-ga2";"1 male laborer workdays  from the umani household to the mill grain transported";"1 male laborers for 1 less 1 days at the mouth of the waterway rushes cut for 1 day onto a barge convoy bound";"3.741944"
"804";"3(gesz2) 1(u) la2 1(disz) masz2 8(gesz2) 3(u) 5(disz)";"19 less 1 buck goats total 515";"3 bur3 1 ee3 surface area at 1 less 1 each its barley 2 gur field arahuma";"4.573914"
"805";"ugula ... x giri3 ... kiszib3 e2-gal-e-si";"foreman   via   under seal of egalesi";"foreman via under seal of egalesi";"100.000000"
"806";"1(asz) ur-nigar{gar} 1(disz) lu2-eb-gal dumu-ni-me";"1 aworker urnigar  1 diworker luebgal  they are his sons";"1 acworker field urnigar 1 diworker ata his son the inimewoods took in charge";"12.011055"
"807";"nig2-ba lugal a2-ge6-ba-a sza3 puzur4-isz-{d}da-gan u4 2(u) 5(disz)-kam";"gifts of the king midnight offerings  in puzrisdagan  25th day";"subtotal 1 royal gift evening offerings of the month the 26th day has passed";"6.754313"
"808";"iti diri sze-sag11-ku5 x ... da x ...";"month extra harvest  exchange good for oxen sheep";"months in nippur months in nippur months in nippur";"2.383854"
"809";"iti ezem-{d}nin-a-zu mu sza-asz-ru{ki} ba-hul";"month festival of ninazu  year aru was destroyed";"month festival of ninazu year kima was destroyed";"59.460356"
"810";"ki-bi ib2-tusz 1(disz) ur-{d}ma-mi ga2-nun gesz-{kusz}ummux(|A.EDIN|)-da";"stationed  1 urmami  to the waterskin storehouse";"thus says lugal@@ nesag a citizen of nibru you servant has cast me into the role of eating plants with my mouth like a sheep i ceased sc@@ rubbing myself";"1.241494"
"811";"sze-ba za3-mu ugula lu2-{d}utu a-sza3 ka-ma-ri2{ki}-ta";"barley rations of the new year  foreman luutu  from the field kamari";"for the gu@@ udu 1 measure high quality beer for giri3";"3.422098"
"812";"giri3 ... szunigin 5(disz) sila3 kasz saga szunigin 1(ban2) kasz";"via   total 5 sila3 fine beer total 1 ban2 beer";"via total 5 sila3 fine beer total 1 ban2 beer";"100.000000"
