"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"733";"usz2 3(ban2) geme2-{gesz}gigir iti sze-kar-gal2-la";"dead 3 ban2 Gemegigir  month Barley at the quay";"dead 3 ban2 Gem@@ eg@@ ig@@ ir month Barley at the quay";"42.401254"
"734";"kiszib3 ba-zi-ge dumu ka5-a mu a-tu dumu la-la-sze3";"under seal of Bazige son of Kaa in place of Atu son of Lala";"under seal of Baz@@ ige son of Ka@@ a in place of Atu son of L@@ ala";"38.989389"
"735";"iti ezem-{d}nin-a-zu u4 1(u) 8(disz) zal-la-ta";"from month FestivalofNinazu 18th day passed";"month Festival of Ninazu 18th day from Abbasaga";"13.134549"
"736";"lugal an-ub-da limmu2-ba inim-{d}szara2 dub-sar";"king of the four corners Inimara scribe";"king of the four corners Inimara scribe";"100.000000"
"737";"gu2-ab-ba{ki}-sze3 i3-gal2 mu gu-za {d}en-lil2-la2 ba-dim2";"to Guabba  are here  year The chair of Enlil was fashioned";"to Guabba are here year following Anan was destroyed";"37.405485"
"738";"a2 sig4 ga6-ga2 mu-kux(DU) e2-ki-ba-gar-ra";"labor of brick transportation  delivery  for the replacement house of";"labor of brick transportation delivery for the replacement house of";"100.000000"
"739";"1(disz) gu4 ba-usz2 ur-{d}ba-ba6 dumu ur-e2-ninnu szu ba-ti";"1 ox slaughtered did UrBaba son of UrEninnu receive";"1 ram slaughtered 3rd day from Tah@@ i@@ atal";"5.669791"
"740";"1(u) engar u4 3(u)-sze3 nu-banda3 ur-{d}gesz-bar-e3";"1 ploughmen for 3 days the overseer UrGebare";"1 plough@@ men for 3 days from the tablet of the governor 15 labortroops for 3 days";"9.672650"
"741";"n 1(u) mer hi n 7(disz) kur hi";"1 ninda north averaged   7 east averaged";"n 1 garment guzza good quality 1 garment double@@ thread@@ ed good quality";"3.089055"
"742";"szu-gid2 mu-kux(DU) du11-ga i3-dab5 iti ezem-mah";"ugid delivery  Duga accepted  month Great festival";"ug@@ id delivery Duga accepted month Great festival";"68.037493"
"743";"2(bur3) 2(esze3) GAN2 1(u)-ta sze-bi 2(gesz2) 6(asz) gur";"2 bur3 2 ee3 surface area 1 each  its barley 126 gur";"2 bur3 2 ee3 surface area 1 each its barley 126 gur field Gi@@ apin@@ ku@@ a";"67.531603"
"744";"u3 sza3-bi su-ga nig2-ka9 sze-ka i3-gal2";"and therefroms restitutions  accounts of barley  are here";"and their remission of obligations he established he established";"5.669791"
"745";"iti nesag mu e2 {d}szara2 umma{ki}-ka ba-du3";"month Firstfruits  year The house of ara of Umma was erected";"month First@@ fruits year The house of ara of Umma was erected";"72.925717"
"746";"{d}nin-zabala3{ki} ki lu2-bala-saga-ta kiszib3 ensi2";"for NinZabala from Lubalasaga under seal of the governor";"the governor of Laga dedicated this to him";"10.786826"
"747";"u4 4(disz)-kam ki ab-ba-sa6-ga-ta na-lu5";"4th day  from Abbasaga  did Nalu";"4th day from Abbasaga did Nalu";"100.000000"
"748";"4(disz) gu4 e2-gu4-ta 1(disz) ab2-mah2 e2-ta gur-ra";"4 oxen from the oxenhouse  1 mature cow from the house returned";"4 oxen from the ox@@ en@@ house 1 mature cow from the house returned";"61.626071"
"749";"mu us2-sa e2 puzur4-isz-{d}da-gan mu us2-sa-ta";"from the year following The house of PuzrisDagan the year after";"year after The house of PuzriDagan was erected year after that";"18.360281"
"750";"b1. 9(disz) kusz3 b2. 6(disz) kusz3";"9 cubits  6 cubits";"b1 ox 1 ox 1 tal@@ 2 sheep";"2.761199"
"751";"kiszib3 ku5-da nu-banda3 erin2 sze nu-tuku-me";"under seal of Kuda the superintendent worktroops barley not receiving";"under seal of Kuda the superintendent worktroops barley not receiving";"100.000000"
"752";"1(disz) sa szum2 bi2-bi2-a sukkal gaba-ta";"1 bundle onions  for Bibbya the messenger from the frontier";"1 bundle onions via Bib@@ bi@@ ya the messenger";"19.969396"
"753";"1(disz) udu a-lum niga ba-usz2 sza3 libir";"1 sheep alum grainfed  slaughtered among the old";"1 sheep grainfed o@@ for@@ f Ninursag 1 sheep grainfed following the ox for Enki";"6.250382"
"754";"nu-banda3 ur-tur dumu x-{d}nin-gir2-su  e2 {d}...";"the overseer Urtur son of xNingirsu household of";"overseer Urara 1 female laborer Urnigar did Akalla accept";"4.767707"
"755";"1(disz) ur-{d}suen 1(disz) ur-e11-e 1(disz) lu2-{d}ab-u2";"1 UrSuen  1 Uree  1 LuAbu";"1 Ur@@ Abu der So@@ hn des B@@ ani 1 Lugal@@ nig@@ sa";"3.673527"
"756";"i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2";"are here  year The chair of Enlil was fashioned";"are here year The chair of Enlil was fashioned";"100.000000"
"757";"gurx(|SZE.KIN|)-a zar3 tab-ba a-sza3 a-u2-da-gu-la a-sza3 a-u2-da-tur u3 a-sza3 nun-na";"harvested and sheaves piled up in the Audagula field in the Audatur field and in the Prince field";"115 workdays at the reservoir of A@@ uda stationed under seal of Lugalinimgina";"2.102758"
"758";"1(barig) 3(ban2) sza3-gu2-bi 1(barig) 3(ban2) dingir-an-dul3";"1 barig 3 ban2 agubi  1 barig 3 ban2 Dingirandul";"1 barig 3 ban2 E@@ ki 1 barig 3 ban2 1 barig 3 ban2 agu@@ bi";"30.620491"
"759";"3(disz) ku6 3(disz) sa szum2 ur-{d}ma-mi sukkal gaba-asz";"3 fish 3 bundles of garlic  UrMami the messenger off to Persia";"3 fish 3 bundles of garlic Ur@@ M@@ ami the messenger off to Per@@ sia";"49.202745"
"760";"a-sza3 uku2-nu-ti 2(bur3) 1(esze3) 4(iku) 1/4(iku) GAN2 1(u)-ta";"field Ukunuti  2 bur3 1 ee3 4 14 iku surface area at 1 each";"field U@@ kun@@ uti 1 bur3 4 14 iku surface area at 1 less 1 each 1 bur3 3 iku surface area at 8 12 each";"25.595704"
"761";"kun-zi-da e2 {d}lamma-ka-sze3 nig2-gu2-na bala-a ga6-ga2";"transport of the bala load to the reservoir of the Lamma temple";"at the reservoir of the house of ara 4 male laborers foreman Tab@@ ala";"18.798318"
"762";"ma-an-szum2 bur-sag i3-gal2 mu {d}amar-{d}suen lugal";"Manum the stone bowl cutter  are here  year AmarSuen is king";"for Am@@ am@@ aya 3 sila3 beer 2 sila3 bread 2 bundles onions";"1.544528"
"763";"szunigin sa gu4 3(u) 2(disz)-kam kiszib3 ku3-ga-ni";"together tendon of 32 oxen  sealed tablet of Kugani";"together tendon of 32 oxen sealed tablet of Kug@@ ani";"75.983569"
"764";"dumu ur-{d}ha-ia3 ARAD2-zu ...-na-...";"son of Uraya is your servant na";"son of Ur@@ Eninnu is your servant";"30.739408"
"765";"la2-ia3 su-ga 1(barig) 2(disz) sila3 dabin";"Repaid arrears 1 barig 2 sila3 of dabinflour";"the deficit of the mouth of these 4 vessels 6 23 sila3 from Bu@@ zu@@ a the products brought into the warehouse";"2.054027"
"766";"3(disz) geme2-gi-gal-SZIM-ka 3(disz) nin-ki-la2-a 1(disz) 1/2(disz) nig2-gi-na-ba-dab5";"3  mana wool for GemegigalIMka  and 3 for Ninkilaa  and 1 12 for Nigginabadab";"3 mana wool for Nin@@ egal 3 mana wool for Ning@@ ak@@ am from the inspection of LuUtu";"14.879641"
"767";"lugal an-ub-da limmu2-ba a-ta2-kal2-szum";"king of the four corners Atalkalum";"king of the four corners Dad@@ u scribe";"51.697315"
"768";"sza3 mu-kux(DU) nu-i3-da ARAD2-mu maszkim ($ blank space $) 2(disz)";"from the delivery of Nuida  ARADmu was enforcer  subtotal 2";"in the palace delivered via Nur n@@ 1 rams 14 shekels each";"3.386499"
"769";"iti szu-numun mu us2-sa bad3 ba-du3-sze3";"to the month Sowing  year after The wall was erected";"month Sowing year after The wall was erected";"77.880078"
"770";"u4 2(disz)-sze3 iri-sa12-rigx(|PA.MUNUS.HUB2.DU|){ki}-ta ka da-mi-ma-ma-sze3 ma2 gid2-da";"for 2 workdays from Irisagrig to mouth of Damimama barge punted";"when on my sweet stomach he has lain like his night boat like his thin boat he has finished";"1.012223"
"771";"szunigin ziz2-bi 1(u) 6(asz) 3(barig) 5(disz) sila3 gur";"total its emmer 16 gur 3 barig 5 sila3";"total its grain 112 gur 4 ban2 5 sila3 sig@@ flour";"11.208467"
"772";"giri3 ad-da-da 3(ban2) naga si-e3 ku3-bi 4(disz) 1/2(disz) sze";"via Addada  3 ban2 of horned alkaliplant  its silver 4 12 grains";"via the lord their guaran@@ tor he stood su@@ rety for it he stood su@@ rety for it";"2.147691"
"773";"mu us2-sa en eridu{ki} ba-hun 2(disz) udu";"year after The highpriestess of Eridu was hired  total 2 sheep";"year after The highpriestess of Ga@@ e was hired uSuen";"40.880645"
"774";"iti ezem-an-na mu hu-uh2-nu-ri{ki} ba-hul 4(u) 4(disz) udu";"Month Festival of An 1th month Drehem calendar  Year Huhnuri was destroyed AmarSuen 7  44 sheep";"month Festival of An year unuri was destroyed Urmes";"10.730763"
"775";"1/3(disz) ma-na ku3-babbar la2-ia3 su-ga nu-{gesz}kiri6-ke4-ne";"13 mina silver  replaced deficit of the gardeners";"13 gur for Lugal@@ sis@@ k@@ ure 8 gur";"4.767707"
"776";"u4 n-kam ki ...-x-...-ta ba-zi";"nth day  out of nns account  booked";"3@@ th day from Abbasaga did Intaea";"6.567275"
"777";"al-la dub-sar dumu lu2-iri-sag";"Alla  scribe  son of Luirisag";"Alla scribe son of Lu@@ ir@@ is@@ ag";"34.572078"
"778";"iti szu-numun-ta 1(asz) 3(barig) 1(ban2) gur";"from month Sowing 1 gur 3 barig 1 ban2";"month Sowing year uSuen king of Ur Great@@ Stele for Enlil and Ninlil erected";"5.679677"
"779";"ki a-a-mu giri3 e2-e-a-na-ba kiszib3 lugal-iti-da";"with Ayamu via Eeanaba under seal Lugalitida";"from the household of arakam the month festival of ulgi 8th month Dre@@ hem year The house of ara was erected uSuen 9";"0.823332"
"780";"1(disz) kikken a-ka3-da-ni 1(disz) kikken {d}szara2-za-me";"1 millstone of black basalt for Akadani  1 millstone of black basalt for arazame";"1 kikken ic@@ ap@@ r@@ ita daughter of Sn@@ g@@ mil servant of RmSn";"3.737438"
"781";"2(disz) gu4 1(disz) ab2 1(u) 5(disz) udu 2(u) 1(disz) u8";"2 oxen 1 cow  15 rams 21 ewes";"2 oxen 1 cow 15 rams 21 ewes 1 female lambs 1 male kid";"51.424016"
"782";"2(disz) gin2 ki ur-{d}utu-ta szunigin 1(disz) ma-na 1(u) 1(disz) gin2 igi-6(disz)-gal2 2(u) sze ku3";"2 shekels from UrUtu  total 1 mina 11 16 shekels 2 grains silver";"2 shekels from Ur@@ Utu total 1 mina 11 16 shekels 2 grains silver";"69.975223"
"783";"1(asz) gur lu2-giri17-zal 1(asz) gur ur-nigar{gar}";"1 gur Lugirizal  1 gur Urnigar";"1 gur Lu@@ girizal 1 gur Urnigar";"30.739408"
"784";"u4 2(disz)-sze3 i7 lugal-ta ka i7-da-sze3 ma2 gid2-da";"for 2 days from the royal waterway to the mouth of the waterway barge punted";"when to his master his slave status his slave status";"2.545072"
"785";"2(gesz2) 3(u) sar nig2-gul 1(u) 5(disz) sar-ta";"15 sar of pickaxing at 15 sar a day";"2 bur3 3 iku field area deep plowed at 34 iku field area each day at 1 iku field area each harrowing twice 4 12 iku field area each its labor 316 workdays 6 bur3 1 ee3 field area deep plowed at 34 iku field area each day harrowing twice at 4 12 iku field area each";"0.757718"
"786";"1(disz) ur-sukkal gaba-sze3 x 1(disz) lu2-dingir-ra";"1 Ursukkal from the frontier   1 Ludingira";"1 Ur@@ sukkal from the frontier 1 Ludingira";"54.108227"
"787";"1(disz) sila4 ba-usz2 u4 1(u) 8(disz)-kam";"1 lamb  slaughtered 18th day";"1 lamb slaughtered the 9th day";"32.466792"
"788";"i3-gal2 mu bad3 mar-tu ba-du3";"are here  year The Amorite wall was erected";"are here year The Amorite wall was erected";"100.000000"
"789";"a-sza3 uku2-nu-ti 1(bur3) 2(esze3) 3(iku) 1/2(iku) 1/4(iku) GAN2 1(u) la2 1/2(disz)-ta";"field Ukunuti  1 bur3 2 ee3 3 34 iku surface area at 1 less 12 each";"field U@@ kun@@ uti 1 bur3 2 ee3 3 34 iku surface area at 1 less 12 each";"76.942974"
"790";"e2 {d}en-lil2-ka ki lugal-tur-ta ba-zi";"of the house of Enlil  from Lugalturs account  has been booked out";"of the fields of Apisal and Gued@@ ina";"7.413670"
"791";"giri3 lugal-inim-gi-na si gu4 4(disz)-kam da-a-ga szu ba-ti";"via Lugalinimgina  horn of 4 oxen  did Daaga receive";"via Lugalinimgina horn of 4 oxen did Da@@ aga receive";"66.063286"
"792";"a-sza3 la2-tur ur-e2-mah engar 1(bur3) 2(esze3) 1/4(iku) GAN2 1(u)-ta";"field Latur  Urema the plowman  1 bur3 2 ee3 14 iku surface area 1 each";"field Lat@@ ur 1 bur3 2 ee3 12 iku surface area at 12 each";"25.491834"
"793";"a-sza3 du6-gesz-i3-ka 1(esze3) 3(iku) GAN2 8(disz) 1/2(disz)-ta";"field Hillockofplantoil  1 ee3 3 iku surface area at 8 12 each";"field Zan@@ r e@@ ani the plowman 3 bur3 1 ee3 14 iku surface area at 1 each";"17.694975"
"794";"ki {d}szul-gi-a-a-mu-ta ba-zi iti masz-da3-gu7 mu sza-asz-ru{ki} ba-hul";"from the account of ulgiayamu booked out  month Gazelle feast  year aru was destroyed";"from the month ulgi month 1 on Dead Me@@ Ur@@ bar@@ tab from month Dumuzi month 12 day 2 on";"4.237713"
"795";"4(u) nu-banda3 erin2 1(u) 6(asz) lu2 sar";"4 manager of the worker troops  16 gardener";"4 manager of the worker troops 16 gardener";"100.000000"
"796";"1(disz) a-gu2-zi dumu-ni-me tug2 geme2-{d}isztaran";"and 1 for Aguzi  being her children  textile for Gemetaran";"1 textile for Kil@@ ula 3 mana wool for Ir@@ in@@ ie@@ ku";"7.347053"
"797";"5(asz) 3(barig) 2(ban2) sze-ba gur ki {d}szara2-kam";"5 gur 2 barig 2 ban2 ration barley with arakam";"5 gur 3 barig 5 ban2 emmer royal measure";"10.147104"
"798";"e2-muhaldim mu-kux(DU) ur-{d}en-gal-du-du giri3 tah-sza-tal ra2-gaba";"for the kitchen  delivery of UrEngaldudu  via Taatal the rider";"for the kitchen delivery of Ur@@ En@@ gal@@ dudu via Ta@@ atal the rider";"31.614876"
"799";"ku3 i3-ba 1/3(disz) ma-na 7(disz) 1/2(disz) gin2";"the silver equivalent of their oil 13 mana 7 12 shekels";"remainder of the preceding year the Bur@@ at@@ own@@ woods took in charge 1 acworker field Lal@@ mes";"2.554050"
"800";"ugu2-a ga2-ga2 lu2-{d}utu dumu ba-zi szunigin 4(barig) zi3-sig15";"to be placed on the debit account debit account of LuUtu son of Bazi total 4 barig fine flour";"its troops labor 3 days month Flight";"0.591358"
"801";"1(disz) sila4 ensi2 kisz{ki} 1(disz) sila4 bur-ma-ma";"1 lamb governor of Kish  1 lamb Burmama";"1 lamb governor of Kish 1 lamb Burm@@ ama";"72.597953"
"802";"n 1(disz) udu 1(disz) x a-kal-la x x";"1 sheep 1   Akalla";"n 1 garment guzza good quality 1 garment double@@ thread@@ ed good quality";"3.673527"
"803";"1(u) gurusz u4 1(disz)-sze3 e2 u3-ma-ni-ta e2-kikken-sze3 sze ga6-ga2";"1 male laborer workdays  from the Umani household to the mill grain transported";"1 male laborer workdays at the Dub@@ la@@ utu for the reservoir of the En@@ dudu beams made";"14.879641"
"804";"3(gesz2) 1(u) la2 1(disz) masz2 8(gesz2) 3(u) 5(disz)";"19 less 1 buck goats total 515";"3 bur3 1 ee3 surface area at 1 less 1 each its barley 2 gur 2 barig field AmarSu@@ en@@ arak@@ i@@ ag";"3.293328"
"805";"ugula ... x giri3 ... kiszib3 e2-gal-e-si";"foreman   via   under seal of Egalesi";"foreman via under seal of Egal@@ esi";"61.478815"
"806";"1(asz) ur-nigar{gar} 1(disz) lu2-eb-gal dumu-ni-me";"1 aworker Urnigar  1 diworker Luebgal  they are his sons";"1 acworker field Urnigar 1 diworker A@@ ta his son the Inim@@ ew@@ oods took in charge";"9.672650"
"807";"nig2-ba lugal a2-ge6-ba-a sza3 puzur4-isz-{d}da-gan u4 2(u) 5(disz)-kam";"gifts of the king midnight offerings  in PuzrisDagan  25th day";"royal sacrifice 2 mature cows";"1.964876"
"808";"iti diri sze-sag11-ku5 x ... da x ...";"month extra Harvest  exchange good for oxen sheep";"month Harvest year after Kima was destroyed";"6.770186"
"809";"iti ezem-{d}nin-a-zu mu sza-asz-ru{ki} ba-hul";"month Festival of Ninazu  year aru was destroyed";"month Festivalof@@ Ninazu year aru was destroyed";"55.780029"
"810";"ki-bi ib2-tusz 1(disz) ur-{d}ma-mi ga2-nun gesz-{kusz}ummux(|A.EDIN|)-da";"stationed  1 UrMami  to the waterskin storehouse";"but through old age had become dilapidated he built anew";"2.098057"
"811";"sze-ba za3-mu ugula lu2-{d}utu a-sza3 ka-ma-ri2{ki}-ta";"barley rations of the new year  foreman LuUtu  from the field Kamari";"barley rations of the shepherds helpers of the fattailed sheep under seal of Lu@@ es@@ uk@@ ud@@ ra the man of Du@@ gaz@@ ida";"10.414419"
"812";"giri3 ... szunigin 5(disz) sila3 kasz saga szunigin 1(ban2) kasz";"via   total 5 sila3 fine beer total 1 ban2 beer";"via total 5 sila3 fine beer total 1 ban2 beer";"100.000000"
